TO,LH,RH,LK,RK,LA,RA
451.95,432.41,579.00,312.00,712.00,0.00,0.00
452.13,432.62,579.00,312.00,712.00,0.00,0.00
452.30,432.83,579.00,312.00,712.00,0.00,0.00
452.47,433.04,579.00,312.00,712.00,0.00,0.00
452.64,433.24,579.00,312.00,712.00,0.00,0.00
452.80,433.44,579.00,312.00,712.00,0.00,0.00
452.97,433.63,579.00,312.00,712.00,0.00,0.00
453.13,433.82,579.00,312.00,712.00,0.00,0.00
453.30,434.01,579.00,312.00,712.00,0.00,0.00
453.46,434.20,579.00,312.00,712.00,0.00,0.00
453.62,434.38,579.00,312.00,712.00,0.00,0.00
453.78,434.57,579.00,312.00,712.00,0.00,0.00
453.94,434.74,579.00,312.00,712.00,0.00,0.00
454.09,434.92,579.00,312.00,712.00,0.00,0.00
454.25,435.09,579.00,312.00,712.00,0.00,0.00
454.40,435.26,579.00,312.00,712.00,0.00,0.00
454.55,435.43,579.00,312.00,712.00,0.00,0.00
454.70,435.60,579.00,312.00,712.00,0.00,0.00
454.85,435.76,579.00,312.00,712.00,0.00,0.00
455.00,435.92,579.00,312.00,712.00,0.00,0.00
455.14,436.08,579.00,312.00,712.00,0.00,0.00
455.29,436.23,579.00,312.00,712.00,0.00,0.00
455.43,436.38,579.00,312.00,712.00,0.00,0.00
455.57,436.53,579.00,312.00,712.00,0.00,0.00
455.72,436.68,579.00,312.00,712.00,0.00,0.00
455.85,436.83,579.00,312.00,712.00,0.00,0.00
455.99,436.97,579.00,312.00,712.00,0.00,0.00
456.13,437.11,579.00,312.00,712.00,0.00,0.00
456.27,437.25,579.00,312.00,712.00,0.00,0.00
456.40,437.39,579.00,312.00,712.00,0.00,0.00
456.54,437.52,579.00,312.00,712.00,0.00,0.00
456.67,437.65,579.00,312.00,712.00,0.00,0.00
456.80,437.78,579.00,312.00,712.00,0.00,0.00
456.93,437.91,579.00,312.00,712.00,0.00,0.00
457.06,438.04,579.00,312.00,712.00,0.00,0.00
457.19,438.16,579.00,312.00,712.00,0.00,0.00
457.31,438.28,579.00,312.00,712.00,0.00,0.00
457.44,438.40,579.00,312.00,712.00,0.00,0.00
457.56,438.52,579.00,312.00,712.00,0.00,0.00
457.69,438.63,579.00,312.00,712.00,0.00,0.00
457.81,438.75,579.00,312.00,712.00,0.00,0.00
457.93,438.86,579.00,312.00,712.00,0.00,0.00
458.05,438.97,579.00,312.00,712.00,0.00,0.00
458.17,439.08,579.00,312.00,712.00,0.00,0.00
458.29,439.18,579.00,312.00,712.00,0.00,0.00
458.40,439.28,579.00,312.00,712.00,0.00,0.00
458.52,439.39,579.00,312.00,712.00,0.00,0.00
458.63,439.49,579.00,312.00,712.00,0.00,0.00
458.75,439.59,579.00,312.00,712.00,0.00,0.00
458.86,439.68,579.00,312.00,712.00,0.00,0.00
458.97,439.78,579.00,312.00,712.00,0.00,0.00
459.08,439.87,579.00,312.00,712.00,0.00,0.00
459.19,439.96,579.00,312.00,712.00,0.00,0.00
459.30,440.05,579.00,312.00,712.00,0.00,0.00
459.41,440.14,579.00,312.00,712.00,0.00,0.00
459.51,440.23,579.00,312.00,712.00,0.00,0.00
459.62,440.31,579.00,312.00,712.00,0.00,0.00
459.72,440.40,579.00,312.00,712.00,0.00,0.00
459.83,440.48,579.00,312.00,712.00,0.00,0.00
459.93,440.56,579.00,312.00,712.00,0.00,0.00
460.03,440.64,579.00,312.00,712.00,0.00,0.00
460.13,440.71,579.00,312.00,712.00,0.00,0.00
460.23,440.79,579.00,312.00,712.00,0.00,0.00
460.33,440.86,579.00,312.00,712.00,0.00,0.00
460.43,440.94,579.00,312.00,712.00,0.00,0.00
460.53,441.01,579.00,312.00,712.00,0.00,0.00
460.63,441.08,579.00,312.00,712.00,0.00,0.00
460.72,441.15,579.00,312.00,712.00,0.00,0.00
460.82,441.21,579.00,312.00,712.00,0.00,0.00
460.91,441.28,579.00,312.00,712.00,0.00,0.00
461.00,441.34,579.00,312.00,712.00,0.00,0.00
461.10,441.41,579.00,312.00,712.00,0.00,0.00
461.19,441.47,579.00,312.00,712.00,0.00,0.00
461.28,441.53,579.00,312.00,712.00,0.00,0.00
461.37,441.59,579.00,312.00,712.00,0.00,0.00
461.46,441.64,579.00,312.00,712.00,0.00,0.00
461.54,441.70,579.00,312.00,712.00,0.00,0.00
461.63,441.76,579.00,312.00,712.00,0.00,0.00
461.72,441.81,579.00,312.00,712.00,0.00,0.00
461.80,441.86,579.00,312.00,712.00,0.00,0.00
461.89,441.91,579.00,312.00,712.00,0.00,0.00
461.97,441.97,579.00,312.00,712.00,0.00,0.00
462.06,442.01,579.00,312.00,712.00,0.00,0.00
462.14,442.06,579.00,312.00,712.00,0.00,0.00
462.22,442.11,579.00,312.00,712.00,0.00,0.00
462.30,442.16,579.00,312.00,712.00,0.00,0.00
462.39,442.20,579.00,312.00,712.00,0.00,0.00
462.46,442.24,579.00,312.00,712.00,0.00,0.00
462.54,442.29,579.00,312.00,712.00,0.00,0.00
462.62,442.33,579.00,312.00,712.00,0.00,0.00
462.70,442.37,579.00,312.00,712.00,0.00,0.00
462.78,442.41,579.00,312.00,712.00,0.00,0.00
462.85,442.45,579.00,312.00,712.00,0.00,0.00
462.93,442.48,579.00,312.00,712.00,0.00,0.00
463.00,442.52,579.00,312.00,712.00,0.00,0.00
463.08,442.56,579.00,312.00,712.00,0.00,0.00
463.15,442.59,579.00,312.00,712.00,0.00,0.00
463.23,442.62,579.00,312.00,712.00,0.00,0.00
463.30,442.66,579.00,312.00,712.00,0.00,0.00
463.37,442.69,579.00,312.00,712.00,0.00,0.00
463.44,442.72,579.00,312.00,712.00,0.00,0.00
463.51,442.75,579.00,312.00,712.00,0.00,0.00
463.58,442.78,579.00,312.00,712.00,0.00,0.00
463.65,442.81,579.00,312.00,712.00,0.00,0.00
463.72,442.83,579.00,312.00,712.00,0.00,0.00
463.79,442.86,579.00,312.00,712.00,0.00,0.00
463.85,442.88,579.00,312.00,712.00,0.00,0.00
463.92,442.91,579.00,312.00,712.00,0.00,0.00
463.99,442.93,579.00,312.00,712.00,0.00,0.00
464.05,442.96,579.00,312.00,712.00,0.00,0.00
464.12,442.98,579.00,312.00,712.00,0.00,0.00
464.18,443.00,579.00,312.00,712.00,0.00,0.00
464.25,443.02,579.00,312.00,712.00,0.00,0.00
464.31,443.04,579.00,312.00,712.00,0.00,0.00
464.37,443.06,579.00,312.00,712.00,0.00,0.00
464.43,443.08,579.00,312.00,712.00,0.00,0.00
464.54,443.10,579.00,312.00,712.00,0.00,0.00
464.90,443.11,579.00,312.00,712.00,0.00,0.00
465.26,443.13,579.00,312.00,712.00,0.00,0.00
465.68,443.14,579.00,312.00,712.00,0.00,0.00
466.17,443.17,579.00,312.00,712.00,0.00,0.00
466.72,443.20,579.00,312.00,712.00,0.00,0.00
467.35,443.25,579.00,312.00,712.00,0.00,0.00
468.05,443.32,579.00,312.00,712.00,0.00,0.00
468.83,443.41,579.00,312.00,712.00,0.00,0.00
469.71,443.52,579.00,312.00,712.00,0.00,0.00
470.68,443.66,579.00,312.00,712.00,0.00,0.00
471.76,443.83,579.00,312.00,712.00,0.00,0.00
472.96,444.02,579.00,312.00,712.00,0.00,0.00
474.28,444.26,579.00,312.00,712.00,0.00,0.00
475.73,444.53,579.00,312.00,712.00,0.00,0.00
477.34,444.84,579.00,312.00,712.00,0.00,0.00
479.10,445.00,579.00,312.00,712.00,0.00,0.00
481.04,445.00,579.00,312.00,712.00,0.00,0.00
483.17,445.00,579.00,312.00,712.00,0.00,0.00
485.50,445.00,579.00,312.00,712.00,0.00,0.00
488.06,445.00,579.00,312.00,712.00,0.00,0.00
490.86,445.00,579.00,312.00,712.00,0.00,0.00
493.92,445.00,579.00,312.00,712.00,0.00,0.00
497.27,445.00,579.00,312.00,712.00,0.00,0.00
500.92,445.00,579.00,312.00,712.00,0.00,0.00
504.92,445.00,579.00,312.00,712.00,0.00,0.00
509.28,445.00,579.00,312.00,712.00,0.00,0.00
514.04,445.00,579.00,312.00,712.00,0.00,0.00
519.23,445.00,579.00,312.00,712.00,0.00,0.00
524.89,445.00,579.00,312.00,712.00,0.00,0.00
531.06,445.00,579.00,312.00,712.00,0.00,0.00
537.78,445.00,579.00,312.00,712.00,0.00,0.00
545.11,445.00,579.00,312.00,712.00,0.00,0.00
553.08,445.00,579.00,312.00,712.00,0.00,0.00
561.77,445.00,579.00,312.00,712.00,0.00,0.00
571.22,445.00,579.00,312.00,712.00,0.00,0.00
581.50,445.00,579.00,312.00,712.00,0.00,0.00
592.70,445.00,579.00,312.00,712.00,0.00,0.00
599.72,445.00,579.00,312.00,712.00,0.00,0.00
605.46,445.00,579.00,312.00,712.00,0.00,0.00
610.61,445.00,580.37,312.00,712.00,0.00,0.00
615.21,445.00,584.61,312.00,712.00,0.00,0.00
619.32,445.00,588.93,312.00,712.00,0.00,0.00
622.99,445.00,593.26,312.00,712.00,0.00,0.00
626.26,445.00,597.55,312.00,712.00,0.00,0.00
629.15,445.00,601.76,312.00,711.21,0.00,0.00
631.72,445.00,605.86,312.00,704.59,0.00,0.00
633.99,445.00,609.81,312.00,698.18,0.00,0.00
635.98,445.00,613.61,312.00,692.02,0.00,0.00
637.73,445.00,617.22,312.00,686.13,0.00,0.00
639.26,445.00,620.66,312.00,680.53,0.00,0.00
640.59,445.00,623.90,312.00,675.25,0.00,0.00
641.73,445.00,626.94,312.00,670.28,0.00,0.00
642.71,445.00,629.78,312.00,665.64,0.00,0.00
643.54,445.00,632.43,312.00,661.33,0.00,0.00
644.24,445.00,634.88,312.00,657.34,0.00,0.00
644.81,445.00,637.14,312.00,653.67,0.00,0.00
645.28,445.00,639.21,312.00,650.31,0.00,0.00
645.65,445.00,641.10,312.00,647.26,0.00,0.00
645.92,445.00,642.82,312.00,644.50,0.00,0.00
646.12,445.00,644.37,312.00,642.03,0.00,0.00
646.24,445.00,645.76,312.00,639.82,0.00,0.00
646.30,445.00,647.00,312.00,637.88,0.00,0.00
646.30,445.00,648.09,312.00,636.19,0.00,0.00
646.25,445.00,649.04,312.00,634.73,0.00,0.00
646.15,445.00,649.86,312.00,633.49,0.00,0.00
646.00,445.00,650.56,312.00,632.46,0.00,0.00
645.82,445.00,651.15,312.00,631.63,0.00,0.00
645.60,445.00,651.63,312.00,630.99,0.00,0.00
645.36,445.00,652.00,312.00,630.52,0.00,0.00
645.08,445.00,652.28,312.00,630.22,0.00,0.00
644.79,445.00,652.47,312.00,630.06,0.00,0.00
644.47,445.00,652.58,312.00,630.05,0.00,0.00
644.13,445.00,652.62,312.00,630.17,0.00,0.00
643.77,445.00,652.58,312.00,630.41,0.00,0.00
643.40,445.00,652.47,312.00,630.76,0.00,0.00
643.02,445.00,652.31,312.00,631.22,0.00,0.00
642.62,445.00,652.09,312.00,631.77,0.00,0.00
642.22,445.00,651.82,312.00,632.41,0.00,0.00
641.80,445.00,651.50,312.00,633.12,0.00,0.00
641.38,445.00,651.13,312.00,633.91,0.00,0.00
640.95,445.00,650.73,312.00,634.77,0.00,0.00
640.52,445.00,650.29,312.00,635.68,0.00,0.00
640.08,445.00,649.82,312.00,636.65,0.00,0.00
639.64,445.00,649.32,312.00,637.66,0.00,0.00
639.20,445.00,648.79,312.00,638.72,0.00,0.00
638.75,445.00,648.23,312.00,639.82,0.00,0.00
638.30,445.00,647.66,312.00,640.95,0.00,0.00
637.85,445.00,647.06,312.00,642.11,0.00,0.00
637.40,445.00,646.45,312.00,643.29,0.00,0.00
636.95,445.00,645.82,312.00,644.50,0.00,0.00
636.50,445.00,645.18,312.00,645.73,0.00,0.00
636.05,445.00,644.53,312.00,646.97,0.00,0.00
635.61,445.00,643.87,312.00,648.22,0.00,0.00
635.16,445.00,643.19,312.00,649.48,0.00,0.00
634.71,445.00,642.51,312.00,650.75,0.00,0.00
634.27,445.00,641.83,312.00,652.03,0.00,0.00
633.83,445.00,641.14,312.00,653.30,0.00,0.00
633.39,445.00,640.44,312.00,654.58,0.00,0.00
632.95,445.00,639.74,312.00,655.86,0.00,0.00
632.51,445.00,639.04,312.00,657.13,0.00,0.00
632.08,445.00,638.34,312.00,658.41,0.00,0.00

